count	reward_sum	squared_reward_sum	length
2570	-77.06079597407346	10006.477142441401	120
2571	308.5667174131185	109.55417744360341	997
2572	198.93550064360295	10112.213319767372	909
2573	313.9783022073276	129.530812790316	864
2574	316.4036698480612	132.86162388774224	839
2575	312.69349089336697	126.09376486658554	894
2576	314.8683195379516	126.5642139143032	873
2577	311.51366938270144	130.85717630416997	894
2578	177.61896523862885	10106.258049401235	828
2579	309.65808805171525	117.55496666729212	969
2580	312.6462028736435	124.4063253078666	885
2581	312.15144147947564	120.97709442881703	922
2582	308.3190112336528	121.00036226501511	906
2583	308.60066747156145	117.44652085852012	973
2584	312.27624196702646	121.42218613280711	905
2585	315.76739427909666	133.62416282993937	836
2586	308.3975287307685	114.55549535628579	959
2587	309.1987430285409	116.63086919535075	949
2588	-5.044492832982016	10033.148490289352	365
2589	309.6431310048505	122.05553957527633	930
2590	13.736636627919651	10045.907375439532	337
2591	311.3474315197819	117.58094405544364	943
2592	310.68995819869855	116.28079133167769	963
2593	314.0055516042821	127.13763657719213	901
2594	315.867784063377	133.2093696411113	836
2595	306.9413577822779	118.40559311046368	966
2596	313.1065797729337	121.85564147410818	906
2597	194.24016619985468	10117.594955101578	840
2598	308.73569034183294	114.87370528704311	981
2599	309.456683326142	118.49394803444508	930
2600	305.3483485936578	110.31948358262862	1030
2601	307.06145764737875	114.62313259472036	975
2602	310.8700351799394	122.94869628427733	895
2603	312.7257020575196	124.30437416479224	889
2604	24.609819759830202	10044.64032764891	435
2605	317.2203733174616	130.5410254264614	845
2606	311.1206437072013	112.41284621937899	968
2607	314.59177278294044	123.2678363809181	888
2608	310.76319848152343	116.21892763413253	928
2609	313.3792605670849	118.99666137824117	931
2610	314.4931847446395	122.68467573278403	887
2611	314.04145094636533	124.62576427028706	868
2612	309.7433517703224	112.03171392639086	977
2613	315.2601182318114	126.20769486152169	867
2614	312.3644622191484	122.24492502229589	892
2615	46.326137049046935	10051.200492149492	487
2616	316.7821191170864	132.45958924907427	846
2617	317.72745800190813	130.5687298910019	853
2618	312.30457908323	119.54492376593633	915
2619	50.88355612270826	10063.352102769815	450
2620	318.04050749453137	140.43926232932262	802
2621	316.096518687319	133.88234810521672	851
2622	315.4997813064405	130.7111940193559	858
2623	113.32912333063328	10086.87478839458	650
2624	316.62069770307005	129.3931767727018	858
2625	314.05284222406317	123.06690457124704	891
2626	316.5101752435831	132.4945680067726	858
2627	316.5633656144045	128.61530428542036	867
2628	315.6398537390352	126.55693526886816	901
2629	314.7538800818093	130.39782677219236	905
2630	320.39084984039175	142.46110117369085	793
2631	316.89761061797117	135.2987898937914	834
2632	314.37688888259663	129.3191992319047	879
2633	314.92153103870635	126.10254370170313	899
2634	317.6680777007995	134.00266074767225	836
2635	316.78845917663807	135.915279154582	848
2636	315.9100636015042	132.0817481533269	846
2637	314.53855962330294	131.82002844853068	869
2638	-25.378328586364944	10032.594680013932	231
2639	313.0985909509475	125.53771502123134	868
2640	-2.752980672194525	10039.121981607826	321
2641	317.7376320156213	133.3648132525657	834
2642	-17.726512399565223	10031.017886616683	295
2643	131.70419027395118	10077.199769221988	841
2644	310.46746854889534	122.84779884039044	968
2645	22.632049671155087	10049.929091734408	410
2646	58.063873785137474	10055.37659639903	541
2647	309.64013488045833	115.05548979422547	964
2648	313.1340761591097	122.24615219823963	906
2649	143.98728207089903	10096.774570997159	704
2650	49.68674076647409	10063.229440284866	410
2651	312.46003132540653	121.43358896589957	925
2652	316.0464950859308	128.57024679732618	853
2653	314.41316741295645	123.43139708771764	895
2654	142.6300156079175	10093.626263436447	712
2655	314.2454601122136	124.33515751869766	911
2656	74.75914699206234	10072.885509356585	503
2657	316.8878003073213	133.20003249678334	863
2658	317.9695164913534	133.55483119436803	843
2659	315.9069279305668	129.84285512134394	862
2660	315.8805233855183	129.3549655552876	858
2661	91.0480256070959	10075.877948951083	556
2662	-64.51119759215722	10014.695499633517	257
2663	313.8700702767672	126.85917777677322	875
2664	308.877282178995	116.20986184772691	993
2665	174.67446047794812	10118.897556197328	732
2666	117.61193313648525	10081.15108868062	715
2667	61.40254299032165	10070.673289123479	432
2668	313.5721677348872	127.20563463465025	881
2669	314.7959805304032	128.6323324009498	863
2670	-47.3986698481625	10019.115973250166	195
2671	318.1977960811804	137.26758220305115	814
2672	318.68873722192984	132.22482184596575	838
2673	88.36845031373002	10074.49138016763	557
2674	187.41784203938158	10131.927161844473	708
2675	312.36871691317276	130.60530563516423	878
2676	156.35693870192563	10103.338179048947	740
2677	315.08882829109785	131.15535422602267	849
2678	312.56633477673324	122.17973207102223	926
2679	316.449229166445	128.5482367091129	866
2680	310.1986657803972	115.19609572708828	975
2681	320.658175291487	135.11607341526803	829
2682	315.3051552366815	124.55911647984104	897
2683	313.66698564362036	121.395185333455	917
2684	197.17593322797075	10131.383402345906	769
2685	311.1716945695229	121.13810393636491	937
2686	313.7848219386047	128.0002269110235	881
2687	314.1041993160696	125.65360453099005	878
2688	318.00129946994275	139.48300185854083	804
2689	210.40467507772667	10123.7711729642	882
2690	313.1183260672057	124.52356529040713	916
2691	318.2192095865275	135.0052775402962	828
2692	316.92714693702595	131.48280225241683	863
2693	309.357721574211	118.81464846948442	973
2694	-44.25916407631228	10022.560334038935	204
2695	315.8888528550222	126.49126893514244	882
2696	-33.337172927171636	10030.168301028581	214
2697	316.1027833222192	132.4555656431259	840
2698	317.03099204642035	132.00239711944312	850
2699	109.90480984784602	10093.64654376052	572
2700	315.0561100775928	128.01260671970994	888
2701	314.3668397023565	119.7755163337137	917
2702	314.7843128160632	119.65349057229646	917
2703	314.78553085720057	121.82197938410326	908
2704	313.6736268983791	126.36483829929185	884
2705	123.72726196962546	10085.23412586102	706
2706	320.5774978359299	146.1872526672002	768
2707	315.19979489273555	131.3151383314711	832
2708	309.0645833697096	121.45119063100167	955
2709	46.90512638576487	10066.302891406182	382
2710	302.80235664497724	107.35686067075265	1033
2711	86.19379922831595	10072.875335631004	556
2712	28.033057975979517	10046.060140824338	422
2713	312.57350796597206	127.78861011346964	869
2714	317.41551068247935	132.94776963861705	833
2715	311.7985113815736	122.58717892279763	925
2716	314.7689115552566	127.4323041032877	870
2717	308.8944941717659	122.06921677260638	962
2718	75.24457664535765	10072.023902704374	498
2719	304.66861767378214	109.17649709275624	1063
2720	314.70331891438974	127.48803562416087	890
2721	22.79861862328427	10055.637387964724	327
2722	310.7117656310223	118.75170696318582	964
2723	313.13108383185136	118.34194612431831	936
2724	127.92517240277763	10088.58000365392	684
2725	312.37377345464876	127.23584509537699	888
2726	315.5923291970905	129.37800223784984	854
2727	314.55231921923394	131.44553808267275	854
2728	-64.25468801273746	10012.492035858158	180
2729	309.51346883693805	123.69945740857986	985
2730	314.72271893215475	129.79557811592466	867
2731	316.6566836997566	135.88607718760508	824
2732	315.1607080301502	128.80583175157477	861
2733	313.9063683109784	127.53374227494965	878
2734	315.1013279197725	129.84295862333383	853
2735	188.5546516380586	10112.774606786965	870
2736	314.71103973809375	126.0762794991551	895
2737	96.7885915434025	10070.645054944758	682
2738	43.92451782956883	10059.536549489036	447
2739	316.26061336694835	128.13817706127338	864
2740	310.4368518115905	116.9961924579303	961
2741	312.92091195284235	121.40840122332492	897
2742	314.0395376917722	124.49243266355143	892
2743	-41.25766981760433	10023.500773527134	200
2744	98.47850665744045	10074.160029052498	682
2745	83.89731311194177	10074.460206575544	544
2746	316.34600312387437	127.24358260960798	871
2747	317.7358304331074	133.41042874100862	846
2748	314.63685598164136	125.83624539448596	882
2749	314.85142694250266	129.07998596393153	899
2750	312.312103292198	125.15352894276388	919
2751	312.71017483168123	120.70604770573345	924
2752	-39.846611065660404	10022.853110001155	207
2753	185.55095841816632	10109.556252103057	833
2754	315.06140613216377	121.6128171273881	901
2755	311.5256051788745	118.72347936895326	954
2756	310.19686356622447	116.98086606964209	947
2757	13.39828073386002	10040.957573856718	427
2758	310.9879349571902	120.59744090746787	956
2759	64.53054325444575	10069.977689735008	455
2760	40.7192519380919	10051.912449686872	465
2761	315.2913986377976	122.70541123264314	884
2762	315.81188966343746	128.79397898787778	857
2763	316.32490848067886	126.93695091210473	870
2764	205.21157633454766	116.83725854247821	2000
2765	314.37209230568567	128.47027483507426	871
2766	-32.01152985432954	10025.161251248406	279
2767	311.9831746507298	119.12497839563522	942
2768	314.5434287642238	123.85994632171075	913
2769	312.8884927549333	122.16503280366163	902
2770	317.59435572974263	131.46486668762736	854
2771	316.2313050569761	126.51289219651949	882
2772	162.25469288671303	10111.389248397414	699
2773	175.33728537144492	10118.16505480665	723
2774	314.6856247818873	130.69642670974127	868
2775	-11.067823999566855	10035.297276610514	293
2776	60.61668390914332	10073.028800473156	422
2777	314.3413067925406	125.56838358531196	903
2778	316.8685638355515	131.3995198312098	851
2779	319.4173207614593	137.39318650158273	816
2780	316.55421830371756	124.97805553741952	896
2781	317.3900366198222	133.05435089127815	863
2782	308.7333994996855	118.10066646796253	1000
2783	61.29676888512165	10065.30945651531	493
2784	311.6842326561263	125.26877190328739	920
2785	-24.197092757418716	10032.087920349655	233
2786	315.94332993436706	133.81961973789234	840
2787	311.61190236290753	121.79255757071333	956
2788	316.88855526314353	131.660862451307	844
2789	168.66119010148896	10104.254525733046	836
2790	12.582161840522602	10035.386929357237	493
2791	315.46729573536817	134.3351257336833	825
2792	65.56059568603669	10067.004820495396	524
2793	309.3825958432545	118.20899488771796	973
2794	309.5481384490608	114.80265793972035	980
2795	138.35397983229234	10088.40044298048	790
2796	204.79657123993337	10127.128925652733	848
2797	154.06879462153327	10108.891859030291	671
2798	318.9564444568062	135.71030703117177	830
2799	316.4579645434763	131.82123838817714	860
2800	315.2121474130145	126.52140677253993	898
2801	310.7566742126376	116.0705385874349	990
2802	315.3459189203925	126.0367061124021	893
2803	168.62834732291407	10104.074957902012	798
2804	107.04350965991401	10086.647379273627	588
2805	320.3338174174383	143.74144813206252	784
2806	316.467349170371	130.79187563970132	869
2807	107.33442741036893	10079.981937017505	649
2808	308.30855591286485	120.01935854101363	984
2809	314.6623731929945	121.9874832950069	907
2810	71.16442837908966	10066.24646572809	554
2811	313.6030982788954	127.7248736746111	876
2812	312.5168800105747	119.87731814178169	919
2813	315.8899614189937	131.75581036622432	868
2814	-38.69607402800407	10021.446743961309	233
2815	315.5631412667817	131.0118302611953	873
2816	314.97708754654434	132.6738202475248	864
2817	317.3579667938209	133.94754435357981	827
2818	312.91051022888956	125.74403652645458	894
2819	314.0181885196647	122.80495044228628	887
2820	316.9972296208656	131.82598916749492	838
2821	317.82729577430183	135.30911135650493	821
2822	315.65960997014554	135.4322073071962	832
2823	315.5095682299552	131.11539953337123	842
2824	90.67376054667963	10077.420582301229	539
2825	319.8450545990255	138.03644048029753	806
2826	309.84393265968646	115.74979451283495	968
2827	310.88692391118065	122.52031149436326	961
2828	312.6268646405308	119.87715751240046	928
2829	11.647514980782233	10043.636523645439	347
2830	168.52111763564392	10096.743568820883	892
2831	196.8370127812119	10121.49717217401	877
2832	311.345180070697	116.35321037682127	967
2833	315.605086219034	125.39977949305424	882
2834	312.57003404581934	124.97314030309713	947
2835	317.28915040062157	126.52077508371922	878
2836	315.60772027077917	126.8932097977764	880
2837	111.55487867524948	10073.343023601026	707
2838	317.08235652192855	133.41228592976412	834
2839	316.7084026961861	135.34414278657513	841
2840	308.32396839595077	121.73927048687325	967
2841	315.2107843265196	128.86161738572633	856
2842	315.4221483594464	140.03178456483988	807
2843	319.4175988954536	137.35543848337232	813
2844	320.90186807582046	139.73398036896722	807
2845	317.89998454135747	135.36847667748842	824
2846	315.6730397204845	129.25056322773546	862
2847	-22.28267587225605	10030.873866163185	248
2848	59.33331356065503	10064.834714789165	502
2849	305.5037394045857	109.47309530213985	997
2850	148.92707113341194	10090.780176833956	801
2851	314.8795432478151	128.43770129115913	856
2852	316.2586145669529	133.87437247090412	819
2853	316.23186669423086	129.9081642387627	848
2854	89.59046561573646	10077.889622473731	530
2855	315.7143271344652	138.83171315724644	805
2856	313.7308426357191	130.6360354946555	835
2857	316.1186438182946	134.5136124836214	816
2858	315.0237737174947	133.44528142508028	848
2859	316.5041597946826	136.8249897084275	821
2860	308.72416117284416	116.34638659693954	965
2861	315.62346154522345	131.5852790370996	855
2862	315.36880910694157	129.77495757006997	843
2863	312.2302017522877	124.65430592089893	905
2864	119.19954230473317	10095.528719663871	586
2865	309.6093449877296	117.05292459171334	957
2866	87.83093251298584	10075.09427430211	542
2867	315.1825926200942	126.62212028101165	863
2868	316.87262512646225	130.17953869661093	852
2869	313.39619402214714	125.45181388834004	895
2870	318.4502468702697	133.93180574511683	830
2871	315.41228038756645	126.65463766825033	865
2872	71.67152748527843	10070.748544178768	478
2873	119.15551900487267	10097.187395825778	551
2874	-30.430143610137065	10029.396220333474	231
2875	315.2744223225441	125.42812941665765	897
2876	28.868092573225084	10051.248164127968	386
2877	175.75432191381748	10117.125926034201	765
2878	24.97049686327749	10056.847041496269	341
2879	314.0687956005107	128.21517937723894	866
2880	313.9965902138375	133.01031268321887	831
2881	147.66436679956385	10099.195989089138	723
2882	312.5527005026924	125.43663778853426	892
2883	-31.12484539518799	10024.316657628464	276
2884	314.3996174097151	124.37553462738576	874
2885	166.8812465382391	10100.966123736534	805
2886	315.4057937555936	125.44632946699996	878
2887	308.5544789148666	120.50250991649735	979
2888	306.37881212092105	121.89072023844287	1007
2889	317.2391281854858	128.07639512252214	870
2890	313.5471014210837	124.64090334278083	913
2891	319.85894099268376	141.174312377272	801
2892	313.1065393645291	125.81296373195377	888
2893	63.437963833259516	10062.628097164383	501
2894	63.05857254624135	10061.50933676033	545
2895	311.6598524546765	120.66505618269223	933
2896	313.5956985471793	125.63508425180027	887
2897	319.7914680599921	135.37685816127546	832
2898	22.881456536831863	10046.56250326594	402
2899	24.16850116049045	10050.38579323843	388
2900	-47.588757377315815	10016.745417259353	247
2901	315.27127708563773	132.74445791456273	834
2902	66.47445380948417	10065.797694570432	511
2903	309.4422179951765	119.74446176101338	910
2904	316.2117685492535	125.88056648851212	889
2905	315.81285506444186	130.11945969274015	862
2906	316.383517987519	129.90379612773535	865
2907	315.87208985841573	128.08762311444968	861
2908	314.4419949234327	126.38457300105554	873
2909	315.0010578396982	126.51821146417981	898
2910	83.5185597025581	10073.527034999184	616
2911	316.033204851117	129.4972743491841	876
2912	309.83375600100396	120.3040407224378	976
2913	317.12646271668916	129.38381898925886	860
2914	317.4385419704505	132.85071521814703	838
2915	61.30309751818436	10057.927002646971	602
2916	315.50789755228874	140.719884144278	793
2917	317.76900570747785	137.9728407976559	823
2918	316.39281957822413	133.9019846779236	828
2919	113.6400640992394	10090.533490743546	581
2920	98.21014836331909	10078.957639047678	616
2921	314.9377856415666	127.88680185737239	872
2922	315.3753452983684	128.16892719194013	883
2923	315.7451867689595	131.52016787248272	840
2924	316.6413086689798	136.27138268432932	806
2925	313.61314158769983	129.15541959466918	873
2926	125.69906425717514	10093.033283309787	665
2927	313.12694432086533	127.67465037822326	888
2928	311.9905863523983	119.96323696105732	918
2929	314.9383228440325	127.74894993470058	861
2930	3.0989152508560807	10044.677582863305	299
2931	310.63645576839576	122.90516683811698	932
2932	311.28590428128894	120.54238605331491	931
2933	61.1828818549412	10069.970182206043	441
2934	315.7049000264801	126.74059452786075	875
2935	316.40434562524985	127.94921980609723	861
2936	315.3456311143501	128.32152562066543	882
2937	117.5277310438994	10078.992280427517	711
2938	313.86244169402113	124.70703772568298	883
2939	314.6358251022743	129.2536272459411	840
2940	310.1227913688595	119.20404948993172	925
2941	311.0947386154796	120.45885728075787	917
2942	311.9742447457639	119.97550397842947	922
2943	-23.13636721057476	10024.363927670267	306
2944	315.74373084610255	133.95344953859635	837
2945	312.6502052434392	126.04797578707264	889
2946	314.20332916643855	129.51853863960477	850
2947	315.54540423145164	131.62718701168578	846
2948	311.1586608793717	125.1450989725712	886
2949	109.96663566831353	10086.399907254978	608
2950	32.09563311787534	10050.528207292851	422
2951	83.59394988709934	10073.770384322466	543
2952	314.0167669725899	124.92741264875661	878
2953	316.16881690353506	130.4562427650137	857
2954	312.1700029125896	124.51000944074191	899
2955	315.8926066892874	130.4520319826109	846
2956	309.4828684911943	119.380726067202	982
2957	313.11798828804814	122.62061934535798	899
2958	316.45639821130504	128.9002682563453	852
2959	314.21613615638734	128.07810587366197	874
2960	313.01001052433577	124.87351950736218	919
2961	316.12332092033483	129.48554199890964	848
2962	314.03639602944435	126.02133922133383	878
2963	314.2632865455671	123.7196672332938	896
2964	318.3264216717565	143.79274019139623	784
2965	314.1925728560776	125.20403290872339	902
2966	312.2589186600829	125.46722847522253	920
2967	148.23593093995072	10096.00649798722	872
2968	317.78678507523483	137.9744355124427	803
2969	316.8499246511802	132.43476114639577	845
2970	317.006323736559	133.72543300300518	837
2971	314.3909013060962	131.63505052825676	863
2972	320.5126332503675	139.76754310334863	799
2973	-12.016897658692287	10034.958357889476	272
2974	314.4344197178106	131.6374398973928	821
2975	315.0942650945326	122.94494066973546	892
2976	316.3696399802519	131.87722891859076	838
2977	312.9612435727253	123.26715139685308	916
2978	5.793246196623528	10041.237508309378	332
2979	318.3541286037801	132.32736176005864	841
2980	318.61839436152843	132.10821907366935	843
2981	124.6521414456299	10092.00227497848	633
2982	-41.11487151907681	10022.556118901282	203
2983	315.6768936604218	125.57866540640148	870
2984	312.4668909197506	118.54572414019516	930
2985	319.1297052284031	133.98712042600474	824
2986	205.74570965027834	10122.241794958589	866
2987	56.1397573120656	10070.579825259674	414
2988	314.94769167551163	133.1491513944478	830
2989	317.09977138237036	137.30064058753317	795
2990	317.2076562996321	138.61846515345238	797
2991	188.62616232327173	10112.783541832572	827
2992	312.56857775875835	127.41264956193824	869
2993	314.35541327699974	126.2069630339899	888
2994	317.16607848964253	135.846073346229	815
2995	95.20852822760588	10079.969299045639	579
2996	318.18654230641425	133.6841766212627	843
2997	316.37637361031244	131.3355601237013	844
2998	311.3822627493924	113.47022862699329	970
2999	93.45171666277636	10076.937558038373	553
3000	143.66631091133812	10111.993943844489	904
3001	314.51473600103657	122.80792830871879	903
3002	308.83589788663437	118.4841616612301	954
3003	311.53237075172683	119.1436059823433	958
3004	-33.87865760293212	10027.65991282127	232
3005	173.15841878785358	10109.764787229336	802
3006	316.66332027426563	127.12191705439194	891
3007	40.0039888552748	10050.698864592781	467
3008	314.36618242764735	122.55302491647909	888
3009	315.47982232476704	127.91359995005287	875
3010	318.95386935574277	134.08619293146322	833
3011	315.2984131208204	126.53658808472697	885
3012	311.3650914635652	118.06929404726041	947
3013	314.918101433509	123.15475362515933	891
3014	316.1594575774678	126.36757037940802	869
3015	-37.46749025225824	10026.17990651694	241
3016	30.145043928757644	10054.184753625594	382
3017	315.80785791090494	132.36799804496286	862
3018	-36.8247097737209	10028.011151843664	194
3019	131.32605764435598	10096.870179325686	627
3020	151.42170575505023	10103.660079117499	679
3021	317.82842521173467	144.66253053973637	763
3022	317.23668231476114	140.5501443874208	782
3023	315.45795105625774	134.68102293451747	815
3024	314.3590039573147	134.7627801312913	821
3025	311.61493178464156	127.03833326498655	863
3026	313.6728366262152	130.5217296515632	844
3027	13.20946883320245	10047.66922102377	321
3028	-35.51527503183587	10025.247098485852	235
3029	314.0194024591489	124.93580678731126	876
3030	309.87693458500405	126.45744641011815	927
3031	180.58263700867286	10108.007010836976	817
3032	314.8635849718742	126.1794270237065	877
3033	314.979202291069	127.33152686927357	876
3034	-58.805966406316	10013.068410814021	228
3035	313.45756136218336	128.8845586878843	863
3036	314.67247423398766	130.08003989414325	863
3037	318.10527953464924	138.18070923422283	807
3038	313.2935531180886	128.8582504536873	857
3039	315.45851042864683	129.72339731382914	855
3040	316.76949291256426	133.94094652478537	830
3041	312.62035678336184	130.75470267278067	826
3042	313.42387233573595	134.33070330236507	832
3043	317.59900516399256	139.35781337008652	803
3044	317.3586612131725	137.7755168684296	805
3045	313.6814735031113	126.35140703401909	905
3046	314.8951217750888	131.50538494969018	843
3047	311.7212349077527	117.87520588629204	918
3048	317.30997072610865	139.42005179425811	796
3049	52.539238979162405	10065.97802735293	427
3050	314.0376455769175	117.70485369293482	970
3051	155.43969903419713	10094.813274064167	872
3052	32.90590671852004	10051.017461309151	419
3053	316.84459416165083	130.66746816671335	846
3054	311.55040117647457	123.5550160146843	921
3055	315.754193188881	125.9259070069843	874
3056	150.7529912816181	10102.902697151945	710
3057	316.8473793126655	134.903519999882	837
3058	72.50810052479972	10070.356432586514	510
3059	317.59316064875037	136.1951502714479	821
3060	311.83769198560225	126.57364604395889	891
3061	319.3083540461957	144.04941489777372	796
3062	314.6510826072705	129.29803915608818	859
3063	92.28425404029349	10084.694627780927	513
3064	172.73684592936684	10114.23693249517	815
3065	99.62622114697146	10078.622824868093	593
3066	72.02490243548048	63.78962200961819	2000
3067	315.63850637288795	130.066818633585	831
3068	317.07861791406	137.81090131676183	802
3069	313.57561656547546	122.98879207316044	889
3070	306.80911786318256	120.94365991483474	953
3071	41.05018975388671	10054.620390128412	446
3072	316.676305180021	127.86599741702467	860
3073	318.2794943811976	132.11060748639926	833
3074	317.40661621857606	129.60116184472048	852
3075	316.2746330837078	132.41895811156562	843
3076	193.3386191795916	10117.924033261157	814
3077	183.54026207421754	10123.844736098747	716
3078	314.9018366411074	136.7331766693545	817
3079	315.9982189962645	138.39629997621762	825
3080	310.0754208313652	128.47076128653495	890
3081	317.35500529920216	141.68608717873227	790
3082	317.29216503786296	144.09088645823752	792
3083	317.45048830980664	144.19095903635002	780
3084	59.423219916715794	10070.521435027187	429
3085	315.98332120942985	129.64596401391248	870
3086	315.3849007004127	126.38976587457464	873
3087	311.89096236412666	125.70379879950087	899
3088	315.04116160366806	131.62769554285302	860
3089	312.9542695086736	129.0601623994552	858
3090	310.12732843309675	114.20101043256659	959
3091	314.2241978456982	124.36223842367114	902
3092	313.54687060756214	122.88655299764467	898
3093	313.9643112319632	130.9647891940803	862
3094	315.0687476187219	126.02535004360493	871
3095	314.3629065976219	130.06497127636837	884
3096	172.06204694714046	10110.831544816461	767
3097	129.56944863926842	10086.238944736184	708
3098	315.05761215438656	127.52597148796232	885
3099	309.0291700085153	116.70716324621478	992
3100	314.616401145788	131.89402681013138	850
3101	3.1923029892879953	10039.632674350076	324
3102	52.76452555287568	10059.730455782043	484
3103	319.99058315631	140.9614348932337	794
3104	318.610654362245	137.9975662636741	816
3105	316.5712517443611	134.75747461420295	836
3106	315.16392481333054	129.3780769035475	878
3107	318.9940904558277	139.17147382240978	796
3108	188.6274648848103	10117.60690745596	815
3109	314.1681254298686	125.44836466132848	877
3110	317.06415486086695	135.42791723702166	813
3111	316.25760868026265	130.5206224046928	830
3112	315.5111189114468	126.85213849609572	862
3113	318.0966888614301	135.40898580048645	820
3114	317.42518021632696	132.7559425300587	823
3115	312.6476217393927	124.52608473534283	879
3116	316.47907070392904	134.72959056860975	848
3117	116.12621013549787	10086.92819999392	635
3118	313.26471899048096	120.97829279595538	914
3119	315.7282102109633	132.0231101216077	850
3120	318.5153651383735	136.62880329810088	825
3121	313.60099453691316	120.96822824364895	910
3122	316.17181775102205	127.85261838508185	874
3123	317.6646086717301	133.9661509537263	836
3124	120.73559185814284	10090.710587938449	595
3125	312.94917619768313	125.32396355379622	870
3126	56.68326034932696	10065.516837644009	455
3127	93.37782298449142	10075.645534690726	637
3128	91.40548194680622	10079.013947092331	535
3129	-72.79618002274293	10029.581689304929	336
3130	316.31692975736786	138.08108321102154	808
3131	82.45091449709943	10073.499294916392	536
3132	310.99071104911013	116.51950623761681	934
3133	311.355796867979	122.66912042839363	917
3134	309.81536156616926	121.81638645025531	936
3135	313.64289317124536	124.86797284182126	882
3136	314.6200212501449	133.49396168075506	869
3137	314.0970092200271	132.1735773703448	836
3138	308.0106199523016	117.84958405791427	959
3139	308.5818022054097	122.16187606738488	925
3140	314.24010965304865	127.32943381733429	877
3141	6.027323891608319	10045.295602605023	314
3142	312.8999269125286	121.71395490363946	927
3143	314.49642353659544	127.66226515317304	870
3144	317.2215525724069	137.86797990477734	807
3145	-68.66842060882813	10012.573329478448	125
3146	316.34953144017777	133.31850473045216	832
3147	23.827255232097954	10044.458784982804	422
3148	119.31788755999023	10098.040023909038	547
3149	46.09255205222476	10055.909271584911	481
3150	315.584927762259	127.48220432836041	862
3151	205.47746949835897	10120.313865197943	909
3152	308.436328341095	113.9065980128014	1009
3153	86.81251571666971	10075.261269052487	565
3154	314.2162983170187	125.26108263444125	862
3155	315.1570882601232	128.91695791637412	857
3156	312.7710664538063	130.7542408741576	859
3157	125.06113674054751	10088.993002725758	668
3158	314.0013548127577	130.63268202791411	866
3159	308.82673032400413	118.32160050907305	962
3160	315.546064208807	129.59198603823	859
3161	312.85533271762097	126.50348509164174	885
3162	314.0838557784411	131.0573125870456	870
3163	316.32316122362676	130.2303403928153	850
3164	308.3297520285364	122.47882985297983	939
3165	312.7179363340103	122.94235097639067	905
3166	312.6574674153771	124.35321745639347	892
3167	312.1067739476715	124.0498507539805	896
3168	316.58477239118116	135.17687209081663	818
3169	313.5709814116783	121.92379219791918	920
3170	175.03571746893022	10107.343557220262	835
3171	315.846462672102	131.837693398261	841
3172	313.1991649374016	125.35496796469062	893
3173	121.29380423811949	10095.411593271327	579
3174	55.66320716196958	10069.274542314182	472
3175	314.5535746020838	128.08049299116703	858
3176	314.45152620000965	129.15121679667322	864
3177	35.350879460482645	10055.733591693694	400
3178	312.8478163175335	119.37889938234107	922
3179	192.42429528127724	10112.850670131123	900
3180	320.89290653967277	150.65028259363177	753
3181	71.45707268402933	10075.699123915747	445
3182	316.3985038969632	132.1407577189074	822
3183	307.76746610483553	116.65789741112803	976
3184	308.229966326162	118.99763562002836	955
3185	314.7655299592164	128.97517056889734	841
3186	141.02236825270558	10100.821062609393	665
3187	316.8704238087534	132.64480180393872	836
3188	316.2254467538146	135.10023260912288	834
3189	315.4663615010272	132.59441011243035	835
3190	314.5514768875013	134.4804228547369	827
3191	316.21751276656244	133.9716862675546	825
3192	316.95555776496127	138.2379038859507	798
3193	108.49251945173322	10086.948065288976	565
3194	311.9659854023704	118.38350877093393	920
3195	313.4390892591674	127.79524562865475	894
3196	-11.710851849325067	10032.650629058899	296
3197	113.39209934220509	10090.697465209558	589
3198	315.2158774499211	134.04234937181894	817
3199	311.9970104602746	126.06226825488352	899
3200	316.06180985761466	133.75837842515307	839
3201	65.18213267530746	10070.69134958691	452
3202	311.6239970677112	128.61161180571997	883
3203	310.82391441379855	125.41760482731237	875
3204	312.4601574300815	126.88010827954969	894
3205	315.3007736771167	135.58916458558366	813
3206	314.7506769255596	130.54897780930364	834
3207	307.15696099379534	117.39714903443536	934
3208	316.303787925527	137.95039948447217	801
3209	-41.40142449068695	10020.44734057156	236
3210	312.52026994602613	125.87173823324807	887
3211	314.7912385083598	134.08081354488718	856
3212	312.0035465538167	130.08128701100904	881
3213	315.5488142152752	133.98853595417663	829
3214	112.73285687519956	10098.66662858241	548
3215	308.68400633798075	116.06204411031415	980
3216	310.94515914036583	121.06552426833156	938
3217	313.84243461830846	126.83704269216945	863
3218	311.4619569265437	116.40737761111123	939
3219	309.1908496393603	115.16609012992312	976
3220	317.28277008227786	132.22805491234863	839
3221	312.145682237667	118.92885746902017	918
3222	315.1601470529747	127.94548230321577	871
3223	311.8176557460589	124.31055637368681	918
3224	126.53493068757112	10095.0395295852	633
3225	-6.23708479976203	10034.597470300921	335
3226	99.45587019583482	10076.471138894449	610
3227	313.12499883361454	125.64821799562591	888
3228	11.452431209719933	10048.342838484908	328
3229	105.99623651308875	10082.861019655205	627
3230	309.38447571538865	115.7324582461287	929
3231	309.8556400268455	118.37427223588263	941
3232	308.96399100854035	117.72195600853337	945
3233	312.66481324997653	119.4000264404199	901
3234	314.0932646985495	125.24908568470323	872
